1069, 0, -19.000000, -21.000000
37408, 40, -20.454545, -21.000000
73428, 80, -20.181818, -21.000000
111516, 120, -20.272727, -21.000000
148450, 160, -20.181818, -20.600000
186530, 200, -20.363636, -19.800000
229340, 240, -19.272727, -16.400000
273354, 280, -18.909091, -18.200000
320052, 320, -18.818182, -17.400000
369413, 360, -19.090909, -19.200000
420698, 400, -19.727273, -4.800000
476422, 440, -19.545455, -14.400000
529008, 480, -19.000000, -12.000000
595949, 520, -18.545455, -15.000000
666962, 560, -17.363636, 7.400000
749797, 600, -13.909091, -11.000000
852723, 640, -12.545455, -8.600000
999981, 680, -8.272727, -14.200000
1159928, 720, 3.545455, 8.600000
1305444, 760, 2.272727, 14.400000
1431373, 800, 8.363636, 16.600000
1564304, 840, 8.363636, 17.000000
1692549, 880, 5.272727, 11.800000
1818255, 920, 8.545455, 4.600000
1931491, 960, 9.181818, 3.400000
2045199, 1000, 9.636364, 16.200000
2157591, 1040, 13.000000, 19.600000
2270433, 1080, 13.818182, 6.600000
2376334, 1120, 12.818182, 7.800000
