914, 0, -21.000000, -21.000000
5524, 5, -20.166667, -21.000000
10102, 10, -20.454545, -21.000000
14683, 15, -20.363636, -21.000000
19237, 20, -20.181818, -21.000000
23738, 25, -20.363636, -21.000000
28007, 30, -20.454545, -21.000000
32450, 35, -20.545455, -21.000000
36992, 40, -20.545455, -21.000000
41419, 45, -20.454545, -21.000000
45919, 50, -20.454545, -21.000000
50297, 55, -20.363636, -21.000000
54606, 60, -20.454545, -21.000000
59502, 65, -20.454545, -20.600000
64065, 70, -20.454545, -21.000000
68963, 75, -20.454545, -21.000000
73143, 80, -20.545455, -21.000000
77815, 85, -20.363636, -21.000000
82225, 90, -20.545455, -21.000000
86630, 95, -20.636364, -21.000000
91243, 100, -20.636364, -21.000000
95662, 105, -20.454545, -21.000000
100168, 110, -20.545455, -21.000000
104710, 115, -20.363636, -21.000000
109120, 120, -20.363636, -21.000000
113714, 125, -20.454545, -21.000000
118294, 130, -20.636364, -20.800000
122783, 135, -20.636364, -21.000000
127663, 140, -20.000000, -21.000000
132044, 145, -20.090909, -20.400000
136785, 150, -20.363636, -21.000000
141437, 155, -20.545455, -20.400000
146106, 160, -20.636364, -21.000000
150819, 165, -20.545455, -21.000000
155567, 170, -20.636364, -20.600000
161046, 175, -20.181818, -20.800000
166325, 180, -19.636364, -20.400000
171394, 185, -19.636364, -19.200000
176268, 190, -20.000000, -20.200000
180782, 195, -20.181818, -21.000000
185536, 200, -20.363636, -18.400000
190516, 205, -20.363636, -21.000000
195463, 210, -19.818182, -21.000000
200535, 215, -19.818182, -21.000000
205230, 220, -19.909091, -21.000000
210082, 225, -20.000000, -20.800000
215046, 230, -20.545455, -20.600000
220021, 235, -20.454545, -20.800000
225262, 240, -20.181818, -21.000000
230141, 245, -19.909091, -20.000000
235493, 250, -20.000000, -20.000000
240722, 255, -20.000000, -21.000000
245677, 260, -20.181818, -21.000000
251173, 265, -20.090909, -20.800000
256902, 270, -19.636364, -19.800000
262200, 275, -19.545455, -20.800000
268504, 280, -18.818182, -20.400000
274253, 285, -18.909091, -20.200000
279135, 290, -20.181818, -20.400000
284697, 295, -20.090909, -20.400000
290098, 300, -20.090909, -20.600000
295918, 305, -19.636364, -20.000000
300869, 310, -19.727273, -20.000000
306274, 315, -20.000000, -20.800000
312334, 320, -19.545455, -20.600000
318124, 325, -19.090909, -20.800000
324122, 330, -18.909091, -20.000000
330603, 335, -19.363636, -20.800000
336087, 340, -19.818182, -20.400000
342036, 345, -19.454545, -19.200000
348034, 350, -19.181818, -19.800000
354187, 355, -19.181818, -20.600000
360432, 360, -19.545455, -19.600000
366002, 365, -19.090909, -20.200000
371937, 370, -19.000000, -20.400000
378000, 375, -19.272727, -20.600000
384540, 380, -19.181818, -19.800000
390627, 385, -19.454545, -20.200000
396997, 390, -19.545455, -20.200000
403126, 395, -19.090909, -20.800000
409085, 400, -18.909091, -17.400000
415594, 405, -19.181818, -20.800000
422705, 410, -19.272727, -18.600000
428878, 415, -19.090909, -20.400000
435309, 420, -19.090909, -20.000000
441628, 425, -19.000000, -20.400000
447605, 430, -19.000000, -20.400000
454052, 435, -18.818182, -17.800000
460197, 440, -18.545455, -19.200000
467527, 445, -18.636364, -19.200000
474706, 450, -18.909091, -16.600000
481684, 455, -18.636364, -18.800000
489153, 460, -18.000000, -17.800000
495580, 465, -18.454545, -16.400000
502334, 470, -19.000000, -18.000000
509317, 475, -18.000000, -19.200000
515875, 480, -18.545455, -18.400000
522921, 485, -18.545455, -17.200000
529875, 490, -18.909091, -16.000000
537286, 495, -18.545455, -18.000000
544101, 500, -18.636364, -16.600000
551831, 505, -18.090909, -18.200000
559405, 510, -18.000000, -17.200000
567854, 515, -18.090909, -17.800000
575353, 520, -18.363636, -18.400000
582758, 525, -18.545455, -14.200000
590531, 530, -17.636364, -15.600000
599496, 535, -17.090909, -18.200000
606782, 540, -17.909091, -18.800000
615933, 545, -18.363636, -17.400000
623949, 550, -18.181818, -19.000000
632406, 555, -17.454545, -16.200000
640641, 560, -17.272727, -19.800000
649052, 565, -17.272727, -11.800000
658232, 570, -16.909091, -18.400000
665931, 575, -17.818182, -12.800000
674041, 580, -18.181818, -17.200000
682731, 585, -17.909091, -18.600000
691525, 590, -17.818182, -16.200000
699581, 595, -18.454545, -17.600000
708421, 600, -18.272727, -14.800000
717721, 605, -17.454545, -17.600000
727098, 610, -17.272727, -15.400000
736239, 615, -17.272727, -18.200000
745785, 620, -16.545455, -17.800000
755325, 625, -17.000000, -15.600000
764955, 630, -17.000000, -15.800000
774847, 635, -17.363636, -18.000000
784575, 640, -17.636364, -18.800000
794870, 645, -17.545455, -19.200000
805245, 650, -16.818182, -14.000000
815546, 655, -16.181818, -17.800000
825400, 660, -15.727273, -13.200000
835387, 665, -15.090909, -13.600000
846205, 670, -14.454545, -10.000000
856605, 675, -15.181818, -16.200000
867647, 680, -16.000000, -10.400000
878569, 685, -14.909091, -13.800000
889082, 690, -14.636364, -16.400000
900433, 695, -14.909091, -16.200000
911906, 700, -14.545455, -15.400000
922290, 705, -15.090909, -16.400000
933438, 710, -14.090909, -8.000000
944901, 715, -12.272727, -11.200000
955781, 720, -12.727273, -9.000000
967954, 725, -12.818182, -10.800000
979644, 730, -12.454545, -15.200000
990669, 735, -12.636364, -13.000000
1002298, 740, -13.000000, -12.800000
1014560, 745, -13.090909, -13.000000
1026684, 750, -12.636364, -13.200000
1039721, 755, -12.000000, -12.600000
1051663, 760, -10.545455, -8.800000
1064185, 765, -10.454545, -13.000000
1076159, 770, -10.818182, -11.400000
1088173, 775, -11.090909, -11.200000
1101473, 780, -10.727273, -11.200000
1114280, 785, -10.454545, -11.000000
1125937, 790, -12.545455, -16.000000
1139726, 795, -11.454545, -11.200000
1154211, 800, -9.272727, -12.200000
1167340, 805, -9.636364, -11.000000
1179810, 810, -12.000000, -6.000000
1192883, 815, -12.545455, -14.400000
1207629, 820, -10.272727, -11.400000
1221861, 825, -7.545455, -12.000000
1236479, 830, -6.818182, -15.000000
1248918, 835, -8.545455, -16.200000
1260386, 840, -11.272727, -19.600000
1274885, 845, -11.454545, -8.000000
1287861, 850, -10.454545, -2.400000
1302029, 855, -10.636364, -6.000000
1315437, 860, -10.363636, -12.200000
1331249, 865, -8.636364, -6.400000
