49245, 100, 2.636364, 6.600000
106515, 200, 4.818182, 0.200000
164363, 300, 6.363636, 3.800000
225017, 400, 6.454545, 11.400000
294469, 500, 11.181818, 9.400000
381615, 600, 13.272727, 22.800000
470372, 700, 15.090909, 17.600000
564039, 800, 12.000000, 18.800000
654636, 900, 12.909091, 24.400000
760021, 1000, 15.727273, 12.600000
881376, 1100, 26.363636, 37.400000
1030185, 1200, 27.636364, 22.400000
1150642, 1300, 35.090909, 32.000000
1291069, 1400, 40.090909, 53.000000
1459079, 1500, 51.000000, 58.800000
1664616, 1600, 79.272727, 78.000000
1893351, 1700, 124.454545, 114.400000
2122573, 1800, 154.454545, 90.600000
2345323, 1900, 120.909091, 109.400000
2572211, 2000, 105.090909, 125.400000
2799838, 2100, 116.818182, 140.200000
3022349, 2200, 116.272727, 110.400000
3240868, 2300, 132.636364, 33.800000
3454714, 2400, 110.727273, 133.600000
3659631, 2500, 89.181818, 95.600000
3874327, 2600, 113.454545, 100.200000
4077389, 2700, 91.909091, 133.400000
4267217, 2800, 81.363636, 61.400000
4441263, 2900, 79.636364, 65.600000
4622008, 3000, 78.090909, 96.600000
