14333, 30, 2.454545, 4.000000
29085, 60, 3.000000, 9.400000
44916, 90, 4.727273, 16.600000
60598, 120, 3.545455, 1.800000
77305, 150, 4.454545, 5.400000
93902, 180, 4.272727, 14.600000
109674, 210, 4.000000, 1.600000
125146, 240, 3.363636, 14.800000
141270, 270, 5.090909, 4.600000
158519, 300, 6.363636, 4.800000
176561, 330, 6.272727, 7.000000
195099, 360, 8.727273, 1.200000
214630, 390, 6.090909, 13.000000
232992, 420, 5.181818, 14.000000
254360, 450, 6.636364, 6.200000
274512, 480, 9.454545, 4.600000
293487, 510, 8.545455, 13.200000
312452, 540, 9.090909, 15.000000
332386, 570, 9.545455, 7.400000
353377, 600, 9.545455, 10.800000
371165, 630, 6.272727, 16.000000
392960, 660, 8.636364, 10.000000
411485, 690, 6.909091, 10.000000
427673, 720, 6.454545, 1.200000
446320, 750, 8.636364, 13.000000
465752, 780, 10.545455, 11.600000
483623, 810, 8.181818, 3.200000
501981, 840, 8.090909, 9.600000
