22489, 40, 4.181818, 4.600000
43050, 80, 4.363636, 6.800000
63144, 120, 3.727273, 0.800000
84184, 160, 3.636364, 12.200000
106728, 200, 5.545455, 7.800000
129292, 240, 4.545455, 5.200000
154805, 280, 5.818182, 11.400000
179369, 320, 6.363636, 8.800000
205118, 360, 6.000000, 4.800000
230604, 400, 8.272727, 4.800000
257493, 440, 7.272727, 7.200000
284107, 480, 7.090909, 10.400000
309479, 520, 4.909091, 6.800000
338998, 560, 8.727273, 9.200000
365449, 600, 7.727273, 7.000000
390477, 640, 5.636364, 7.600000
417692, 680, 8.454545, 15.600000
447848, 720, 5.272727, 8.600000
471964, 760, 5.818182, 9.800000
497989, 800, 11.727273, 11.200000
524927, 840, 10.454545, 15.800000
558484, 880, 12.181818, 23.000000
589939, 920, 10.454545, 10.200000
623553, 960, 10.454545, 13.000000
657271, 1000, 14.000000, 17.200000
691351, 1040, 15.272727, 13.600000
726485, 1080, 16.181818, 20.600000
760516, 1120, 15.272727, 10.000000
797477, 1160, 15.727273, 21.000000
838839, 1200, 20.090909, 13.400000
877553, 1240, 19.272727, 21.000000
920026, 1280, 20.909091, 15.600000
959255, 1320, 19.363636, 20.200000
996527, 1360, 16.181818, 15.800000
1037407, 1400, 20.000000, 8.600000
1075576, 1440, 17.272727, 31.200000
1114512, 1480, 23.181818, 25.000000
1155047, 1520, 23.181818, 31.400000
1197316, 1560, 21.090909, 29.800000
1238297, 1600, 21.636364, 30.600000
1279205, 1640, 25.909091, 21.800000
1320290, 1680, 21.181818, 33.200000
1363548, 1720, 29.909091, 22.000000
1412442, 1760, 31.727273, 16.600000
1461202, 1800, 25.181818, 43.800000
1511763, 1840, 33.454545, 39.800000
1559735, 1880, 24.909091, 19.800000
1610084, 1920, 31.454545, 22.800000
1658891, 1960, 30.818182, 30.400000
1707174, 2000, 33.090909, 35.200000
1749428, 2040, 24.636364, 19.200000
1791755, 2080, 23.272727, 20.800000
1834016, 2120, 28.000000, 41.800000
1877421, 2160, 32.000000, 26.800000
1921385, 2200, 38.272727, 32.400000
1969885, 2240, 38.727273, 22.600000
2015953, 2280, 25.181818, 52.800000
2060559, 2320, 32.545455, 45.000000
2110412, 2360, 42.636364, 30.800000
2157672, 2400, 30.272727, 54.800000
2203410, 2440, 35.545455, 56.000000
2251527, 2480, 36.181818, 18.000000
2300771, 2520, 39.090909, 28.800000
2347728, 2560, 33.272727, 24.800000
2393332, 2600, 40.272727, 46.000000
2441021, 2640, 43.909091, 31.400000
2497997, 2680, 52.909091, 42.800000
2549268, 2720, 36.727273, 17.800000
2594550, 2760, 29.636364, 6.600000
2643390, 2800, 26.454545, 44.000000
2694355, 2840, 44.363636, 71.000000
2739814, 2880, 26.818182, 67.200000
2792110, 2920, 51.181818, 55.200000
2835901, 2960, 34.636364, 58.200000
2886463, 3000, 40.454545, 45.000000
2932997, 3040, 27.545455, 17.800000
2983902, 3080, 39.181818, 34.200000
3028731, 3120, 34.545455, 47.600000
3075583, 3160, 40.454545, 71.600000
3122909, 3200, 33.909091, 25.000000
3167161, 3240, 33.818182, 53.400000
3216574, 3280, 39.181818, 23.600000
3268517, 3320, 38.181818, 14.400000
3318434, 3360, 42.363636, 52.600000
3364416, 3400, 39.181818, 34.600000
3413689, 3440, 47.181818, 45.200000
3458383, 3480, 33.909091, 32.400000
3506036, 3520, 35.545455, 44.200000
3546343, 3560, 30.454545, 31.800000
3588008, 3600, 34.545455, 29.600000
3628832, 3640, 28.727273, 70.400000
3672027, 3680, 31.636364, 36.000000
