10509, 20, 4.181818, 4.600000
21084, 40, 4.000000, 5.200000
31068, 60, 3.272727, 6.000000
41406, 80, 4.454545, 5.800000
51146, 100, 2.818182, 1.000000
62294, 120, 5.363636, 6.000000
74576, 140, 5.727273, 3.600000
84354, 160, 2.909091, 2.400000
95786, 180, 5.090909, 15.400000
107392, 200, 4.545455, 10.200000
119410, 220, 6.454545, 7.800000
129281, 240, 3.909091, 10.400000
141355, 260, 5.000000, 10.000000
152487, 280, 3.545455, 7.600000
163540, 300, 6.181818, 13.800000
174815, 320, 6.090909, 9.000000
186872, 340, 6.000000, 19.200000
198480, 360, 5.818182, 9.600000
210542, 380, 7.636364, 13.800000
223928, 400, 7.909091, 11.400000
237168, 420, 6.636364, 13.400000
249806, 440, 6.454545, 22.000000
264411, 460, 8.727273, 17.200000
278487, 480, 7.818182, 14.400000
291397, 500, 7.636364, 11.400000
305741, 520, 9.818182, 17.000000
321008, 540, 10.181818, 13.600000
335648, 560, 9.363636, 16.400000
350927, 580, 13.000000, 10.000000
366719, 600, 10.727273, 16.000000
382803, 620, 11.454545, 10.000000
397845, 640, 8.727273, 11.400000
412506, 660, 11.181818, 16.600000
430005, 680, 11.090909, 21.600000
446416, 700, 10.090909, 11.600000
463001, 720, 11.000000, 11.800000
478601, 740, 8.454545, 11.400000
496101, 760, 11.545455, 13.800000
510316, 780, 8.000000, 7.200000
524263, 800, 9.545455, 11.800000
540666, 820, 11.363636, 9.400000
557061, 840, 10.363636, 17.600000
573834, 860, 12.181818, 12.800000
589716, 880, 12.636364, 8.200000
605189, 900, 10.000000, 13.000000
620848, 920, 11.090909, 10.000000
637504, 940, 12.272727, 12.600000
652366, 960, 10.090909, 3.000000
669184, 980, 12.727273, 13.000000
685284, 1000, 10.636364, 19.400000
701620, 1020, 9.545455, 5.400000
717968, 1040, 11.000000, 13.800000
733900, 1060, 13.090909, 12.200000
748397, 1080, 9.545455, 9.000000
765259, 1100, 11.818182, 23.600000
782428, 1120, 12.000000, 14.200000
797785, 1140, 11.454545, 12.800000
813001, 1160, 11.454545, 9.600000
828632, 1180, 11.363636, 10.000000
843484, 1200, 10.363636, 11.400000
858597, 1220, 11.727273, 11.600000
874391, 1240, 10.909091, 5.200000
890876, 1260, 12.909091, 12.400000
910172, 1280, 13.090909, 9.600000
927622, 1300, 13.272727, 21.000000
943937, 1320, 10.181818, 10.800000
